ID,都道府県,市区町村,市区町村名,種別,人口,議員定数,定数条例等の適用年月,議員実数,議長報酬月額,副議長報酬月額,議員報酬月額,期末手当支給率3月,期末手当支給率6月,期末手当支給率12月,期末手当支給率合計,期末手当加算率,備考,議員報酬年額試算,定数分報酬月額,定数分報酬年額試算,人口あたり報酬月額,人口あたり定数分報酬月額,人口あたり定数分報酬年額,市区町村2016,種別2016,人口2016,議員定数2016,定数条例等の適用年月2016,議員実数2016,議長報酬月額2016,副議長報酬月額2016,議員報酬月額2016,期末手当支給率3月2016,期末手当支給率6月2016,期末手当支給率12月2016,期末手当支給率合計2016,期末手当加算率2016,備考2016,議員報酬年額試算2016,定数分報酬月額2016,定数分報酬年額試算2016,人口あたり報酬月額2016,人口あたり定数分報酬月額2016
887,長野県,豊丘村,長野県豊丘村,町村,"6,751",14,?,14,"255,000","190,000","153,000",?,?,?,?,?,,#VALUE!," 2,281,000 ",#VALUE!,22.7,337.9,#VALUE!,豊丘村,町村,"6,827",14,?,14,"255,000","190,000","153,000",?,?,?,?,?,,#VALUE!," 2,281,000 ",#VALUE!,22.4,334.1
888,長野県,大鹿村,長野県大鹿村,町村,"1,024",8,?,8,"233,000","161,000","135,000",?,?,?,?,?,,#VALUE!," 1,204,000 ",#VALUE!,131.8,"1,175.8",#VALUE!,大鹿村,町村,"1,060",8,?,8,"233,000","161,000","135,000",?,?,?,?,?,,#VALUE!," 1,204,000 ",#VALUE!,127.4,"1,135.8"
889,長野県,上松町,長野県上松町,町村,"4,590",10,?,10,"240,500","164,900","145,500",?,?,?,?,?,,#VALUE!," 1,569,400 ",#VALUE!,31.7,341.9,#VALUE!,上松町,町村,"4,783",10,?,10,"240,500","164,900","145,500",?,?,?,?,?,,#VALUE!," 1,569,400 ",#VALUE!,30.4,328.1
890,長野県,南木曽町,長野県南木曽町,町村,"4,192",10,?,10,"242,000","170,000","150,000",?,?,?,?,?,,#VALUE!," 1,612,000 ",#VALUE!,35.8,384.5,#VALUE!,南木曽町,町村,"4,375",10,?,10,"242,000","170,000","150,000",?,?,?,?,?,,#VALUE!," 1,612,000 ",#VALUE!,34.3,368.5
891,長野県,木祖村,長野県木祖村,町村,"2,929",10,?,9,"243,000","166,000","150,000",?,?,?,?,?,,#VALUE!," 1,609,000 ",#VALUE!,51.2,549.3,#VALUE!,木祖村,町村,"3,034",10,?,9,"243,000","166,000","150,000",?,?,?,?,?,,#VALUE!," 1,609,000 ",#VALUE!,49.4,530.3
892,長野県,王滝村,長野県王滝村,町村,777,6,?,6,"231,200","158,600","135,300",?,?,?,?,?,,#VALUE!," 931,000 ",#VALUE!,174.1,"1,198.2",#VALUE!,王滝村,町村,821,6,?,6,"226,700","155,500","132,700",?,?,?,?,?,,#VALUE!," 913,000 ",#VALUE!,161.6,"1,112.1"
893,長野県,大桑村,長野県大桑村,町村,"3,782",10,?,10,"242,000","169,000","149,000",?,?,?,?,?,,#VALUE!," 1,603,000 ",#VALUE!,39.4,423.8,#VALUE!,大桑村,町村,"3,930",10,?,10,"242,000","169,000","149,000",?,?,?,?,?,,#VALUE!," 1,603,000 ",#VALUE!,37.9,407.9
894,長野県,木曽町,長野県木曽町,町村,"11,256",14,?,14,"257,000","176,000","155,000",?,?,?,?,?,,#VALUE!," 2,293,000 ",#VALUE!,13.8,203.7,#VALUE!,木曽町,町村,"11,784",14,?,14,"257,000","176,000","155,000",?,?,?,?,?,,#VALUE!," 2,293,000 ",#VALUE!,13.2,194.6
895,長野県,麻績村,長野県麻績村,町村,"2,772",8,?,8,"275,000","206,000","186,000",?,?,?,?,?,,#VALUE!," 1,597,000 ",#VALUE!,67.1,576.1,#VALUE!,麻績村,町村,"2,875",8,?,7,"275,000","206,000","186,000",?,?,?,?,?,,#VALUE!," 1,597,000 ",#VALUE!,64.7,555.5
896,長野県,生坂村,長野県生坂村,町村,"1,771",8,?,7,"267,000","200,000","180,000",?,?,?,?,?,,#VALUE!," 1,547,000 ",#VALUE!,101.6,873.5,#VALUE!,生坂村,町村,"1,880",8,?,8,"267,000","200,000","180,000",?,?,?,?,?,,#VALUE!," 1,547,000 ",#VALUE!,95.7,822.9
897,長野県,山形村,長野県山形村,町村,"8,750",12,?,12,"276,500","207,200","186,800",?,?,?,?,?,,#VALUE!," 2,351,700 ",#VALUE!,21.3,268.8,#VALUE!,山形村,町村,"8,739",12,?,12,"276,500","207,200","186,800",?,?,?,?,?,,#VALUE!," 2,351,700 ",#VALUE!,21.4,269.1
898,長野県,朝日村,長野県朝日村,町村,"4,612",10,?,10,"269,000","201,000","181,000",?,?,?,?,?,,#VALUE!," 1,918,000 ",#VALUE!,39.2,415.9,#VALUE!,朝日村,町村,"4,645",10,?,10,"284,000","212,000","190,000",?,?,?,?,?,,#VALUE!," 2,016,000 ",#VALUE!,40.9,434.0
899,長野県,筑北村,長野県筑北村,町村,"4,643",12,?,12,"259,000","184,000","164,000",?,?,?,?,?,,#VALUE!," 2,083,000 ",#VALUE!,35.3,448.6,#VALUE!,筑北村,町村,"4,842",12,?,12,"259,000","184,000","164,000",?,?,?,?,?,,#VALUE!," 2,083,000 ",#VALUE!,33.9,430.2
900,長野県,池田町,長野県池田町,町村,"9,923",12,?,11,"284,100","209,400","189,400",?,?,?,?,?,,#VALUE!," 2,387,500 ",#VALUE!,19.1,240.6,#VALUE!,池田町,町村,"10,217",12,?,11,"284,100","209,400","189,400",?,?,?,?,?,,#VALUE!," 2,387,500 ",#VALUE!,18.5,233.7
901,長野県,松川村,長野県松川村,町村,"9,785",12,?,12,"275,000","210,000","190,000",?,?,?,?,?,,#VALUE!," 2,385,000 ",#VALUE!,19.4,243.7,#VALUE!,松川村,町村,"9,961",12,?,12,"280,000","221,000","199,000",?,?,?,?,?,,#VALUE!," 2,491,000 ",#VALUE!,20.0,250.1
902,長野県,白馬村,長野県白馬村,町村,"8,752",12,?,12,"304,000","240,000","216,000",?,?,?,?,?,,#VALUE!," 2,704,000 ",#VALUE!,24.7,309.0,#VALUE!,白馬村,町村,"8,957",12,?,12,"304,000","240,000","216,000",?,?,?,?,?,,#VALUE!," 2,704,000 ",#VALUE!,24.1,301.9
903,長野県,小谷村,長野県小谷村,町村,"2,933",10,?,9,"242,000","188,000","170,000",?,?,?,?,?,,#VALUE!," 1,790,000 ",#VALUE!,58.0,610.3,#VALUE!,小谷村,町村,"3,028",10,?,10,"242,000","188,000","170,000",?,?,?,?,?,,#VALUE!," 1,790,000 ",#VALUE!,56.1,591.1
904,長野県,坂城町,長野県坂城町,町村,"15,150",14,?,14,"340,000","243,000","224,000",?,?,?,?,?,,#VALUE!," 3,271,000 ",#VALUE!,14.8,215.9,#VALUE!,坂城町,町村,"15,328",14,?,14,"340,000","243,000","224,000",?,?,?,?,?,,#VALUE!," 3,271,000 ",#VALUE!,14.6,213.4
905,長野県,小布施町,長野県小布施町,町村,"11,036",14,?,14,"264,000","193,000","172,000",?,?,?,?,?,,#VALUE!," 2,521,000 ",#VALUE!,15.6,228.4,#VALUE!,小布施町,町村,"11,142",14,?,14,"264,000","193,000","172,000",?,?,?,?,?,,#VALUE!," 2,521,000 ",#VALUE!,15.4,226.3
906,長野県,高山村,長野県高山村,町村,"7,149",12,?,11,"266,000","191,000","169,000",?,?,?,?,?,,#VALUE!," 2,147,000 ",#VALUE!,23.6,300.3,#VALUE!,高山村,町村,"7,248",12,?,11,"266,000","191,000","169,000",?,?,?,?,?,,#VALUE!," 2,147,000 ",#VALUE!,23.3,296.2
907,長野県,山ノ内町,長野県山ノ内町,町村,"12,571",14,?,13,"282,000","213,000","192,000",?,?,?,?,?,,#VALUE!," 2,799,000 ",#VALUE!,15.3,222.7,#VALUE!,山ノ内町,町村,"13,127",14,?,14,"282,000","213,000","192,000",?,?,?,?,?,,#VALUE!," 2,799,000 ",#VALUE!,14.6,213.2
908,長野県,木島平村,長野県木島平村,町村,"4,781",10,?,9,"257,000","180,000","155,000",?,?,?,?,?,,#VALUE!," 1,677,000 ",#VALUE!,32.4,350.8,#VALUE!,木島平村,町村,"4,906",10,?,10,"257,000","180,000","155,000",?,?,?,?,?,,#VALUE!," 1,677,000 ",#VALUE!,31.6,341.8
909,長野県,野沢温泉村,長野県野沢温泉村,町村,"3,590",8,?,8,"257,000","180,000","155,000",?,?,?,?,?,,#VALUE!," 1,367,000 ",#VALUE!,43.2,380.8,#VALUE!,野沢温泉村,町村,"3,674",8,?,7,"225,000","158,000","136,000",?,?,?,?,?,,#VALUE!," 1,199,000 ",#VALUE!,37.0,326.3
910,長野県,信濃町,長野県信濃町,町村,"8,497",12,?,12,"278,000","202,000","180,000",?,?,?,?,?,,#VALUE!," 2,280,000 ",#VALUE!,21.2,268.3,#VALUE!,信濃町,町村,"8,864",14,?,14,"278,000","202,000","180,000",?,?,?,?,?,,#VALUE!," 2,640,000 ",#VALUE!,20.3,297.8
911,長野県,小川村,長野県小川村,町村,"2,580",10,?,10,"253,000","176,000","158,000",?,?,?,?,?,,#VALUE!," 1,693,000 ",#VALUE!,61.2,656.2,#VALUE!,小川村,町村,"2,680",10,?,10,"253,000","176,000","158,000",?,?,?,?,?,,#VALUE!," 1,693,000 ",#VALUE!,59.0,631.7
912,長野県,飯綱町,長野県飯綱町,町村,"11,215",15,?,15,"269,000","196,000","174,000",?,?,?,?,?,,#VALUE!," 2,727,000 ",#VALUE!,15.5,243.2,#VALUE!,飯綱町,町村,"11,570",15,?,13,"269,000","184,000","160,000",?,?,?,?,?,,#VALUE!," 2,533,000 ",#VALUE!,13.8,218.9
913,長野県,栄村,長野県栄村,町村,"1,889",10,?,10,"221,000","146,000","129,000",?,?,?,?,?,,#VALUE!," 1,399,000 ",#VALUE!,68.3,740.6,#VALUE!,栄村,町村,"2,020",12,?,12,"221,000","146,000","129,000",?,?,?,?,?,,#VALUE!," 1,657,000 ",#VALUE!,63.9,820.3
914,岐阜県,岐阜市,岐阜市,中核市,"409,900",38,2015年4月,38,"770,000","700,000","650,000",0,210,230,440,20,," 11,232,000 "," 24,870,000 "," 429,753,600 ",1.6,60.7,"1,048.4",岐阜市,中核市,"413,111",38,2015年4月,37,"770,000","700,000","650,000",0,200,225,425,20,," 11,115,000 "," 24,870,000 "," 190,066,500 ",1.6,60.2
915,岐阜県,大垣市,岐阜県大垣市,一般市,"161,539",22,2015年4月,22,"630,000","579,000","553,000",0,212.5,232.5,445,20,," 9,589,020 "," 12,269,000 "," 212,744,460 ",3.4,76.0,"1,317.0",大垣市,市区,"162,046",22,2015年4月,21,"630,000","579,000","553,000",0,202.5,227.5,430,20,," 9,489,480 "," 12,269,000 "," 162,839,477 ",3.4,75.7
916,岐阜県,高山市,岐阜県高山市,一般市,"88,473",24,2003年4月,24,"488,000","442,000","416,000",0,210,225,435,20,," 7,163,520 "," 10,082,000 "," 173,612,040 ",4.7,114.0,"1,962.3",高山市,市区,"89,901",24,2003年4月,24,"488,000","442,000","416,000",0,200,215,415,20,," 7,063,680 "," 10,082,000 "," 119,941,286 ",4.6,112.1
917,岐阜県,多治見市,岐阜県多治見市,一般市,"111,065",24,2003年4月,24,"580,000","530,000","482,000",0,210,230,440,20,," 8,328,960 "," 11,714,000 "," 202,417,920 ",4.3,105.5,"1,822.5",多治見市,市区,"112,767",24,2003年4月,24,"580,000","530,000","482,000",0,200,225,425,20,," 8,242,200 "," 11,714,000 "," 140,941,620 ",4.3,103.9
918,岐阜県,関市,岐阜県関市,一般市,"89,020",23,2015年4月,22,"480,000","440,000","416,000",0,212.5,232.5,445,20,," 7,213,440 "," 9,656,000 "," 167,435,040 ",4.7,108.5,"1,880.9",関市,市区,"90,151",23,2015年4月,23,"480,000","440,000","416,000",0,202.5,227.5,430,20,," 7,138,560 "," 9,656,000 "," 122,497,690 ",4.6,107.1
919,岐阜県,中津川市,岐阜県中津川市,一般市,"78,930",21,2015年4月,20,"441,000","398,000","376,000",0,205,225,430,20,," 6,452,160 "," 7,983,000 "," 136,988,280 ",4.8,101.1,"1,735.6",中津川市,市区,"80,322",21,2015年4月,20,"441,000","398,000","376,000",0,200,225,425,20,," 6,429,600 "," 7,983,000 "," 109,946,160 ",4.7,99.4
920,岐阜県,美濃市,岐阜県美濃市,一般市,"20,749",13,2011年4月,13,"386,000","342,000","322,000",0,210,230,440,20,," 5,564,160 "," 4,270,000 "," 73,785,600 ",15.5,205.8,"3,556.1",美濃市,市区,"21,343",13,2011年4月,13,"386,000","342,000","322,000",0,200,225,425,20,," 5,506,200 "," 4,270,000 "," 94,156,020 ",15.1,200.1
921,岐阜県,瑞浪市,岐阜県瑞浪市,一般市,"37,705",16,2011年2月,15,"430,000","390,000","375,000",0,205,230,435,20,," 6,457,500 "," 6,070,000 "," 104,525,400 ",9.9,161.0,"2,772.2",瑞浪市,市区,"38,426",16,2011年2月,15,"430,000","390,000","375,000",0,200,225,425,20,," 6,412,500 "," 6,070,000 "," 109,653,750 ",9.8,158.0
922,岐阜県,羽島市,岐阜県羽島市,一般市,"67,909",18,2007年4月,15,"441,750","413,250","394,250",0,212.5,232.5,445,20,," 6,836,295 "," 7,163,000 "," 124,206,420 ",5.8,105.5,"1,829.0",羽島市,市区,"68,381",18,2007年4月,18,"441,750","413,250","394,250",0,202.5,227.5,430,20,," 6,765,330 "," 7,163,000 "," 116,093,063 ",5.8,104.8
923,岐阜県,恵那市,岐阜県恵那市,一般市,"50,463",18,2016年11月,18,"424,000","382,000","362,000",0,212.5,227.5,440,20,," 6,255,360 "," 6,598,000 "," 114,013,440 ",7.2,130.7,"2,259.3",恵那市,市区,"51,662",18,2016年11月,18,"424,000","382,000","362,000",0,207.5,217.5,425,20,," 6,190,200 "," 6,598,000 "," 105,852,420 ",7.0,127.7
924,岐阜県,美濃加茂市,岐阜県美濃加茂市,一般市,"56,972",16,2014年10月,16,"434,000","381,500","362,000",0,212.5,232.5,445,20,," 6,277,080 "," 5,883,500 "," 102,019,890 ",6.4,103.3,"1,790.7",美濃加茂市,市区,"56,278",16,2014年10月,15,"434,000","381,500","362,000",0,202.5,227.5,430,20,," 6,211,920 "," 5,883,500 "," 106,596,547 ",6.4,104.5
925,岐阜県,土岐市,岐阜県土岐市,一般市,"58,567",18,2007年4月,18,"464,000","428,000","393,000",0,205,225,430,20,," 6,743,880 "," 7,180,000 "," 123,208,800 ",6.7,122.6,"2,103.7",土岐市,市区,"59,479",18,2007年4月,18,"464,000","428,000","393,000",0,200,215,415,20,," 6,673,140 "," 7,180,000 "," 113,309,917 ",6.6,120.7
926,岐阜県,各務原市,岐阜県各務原市,一般市,"148,225",24,2013年2月,24,"570,000","520,000","485,000",0,212.5,232.5,445,20,," 8,409,900 "," 11,760,000 "," 203,918,400 ",3.3,79.3,"1,375.7",各務原市,市区,"148,593",24,2013年2月,24,"570,000","520,000","485,000",0,202.5,227.5,430,20,," 8,322,600 "," 11,760,000 "," 142,815,816 ",3.3,79.1
927,岐阜県,可児市,岐阜県可児市,一般市,"102,143",22,2007年7月,22,"480,000","425,000","400,000",0,212.5,232.5,445,20,," 6,936,000 "," 8,905,000 "," 154,412,700 ",3.9,87.2,"1,511.7",可児市,市区,"101,500",22,2007年7月,22,"480,000","425,000","400,000",0,202.5,217.5,420,20,," 6,816,000 "," 8,905,000 "," 116,144,640 ",3.9,87.7
928,岐阜県,山県市,岐阜県山県市,一般市,"27,356",14,2012年4月,14,"353,000","315,000","295,000",0,202.5,227.5,430,0,," 4,808,500 "," 4,208,000 "," 68,590,400 ",10.8,153.8,"2,507.3",山県市,市区,"27,953",14,2012年4月,14,"353,000","315,000","295,000",0,197.5,222.5,420,0,," 4,779,000 "," 4,208,000 "," 77,419,800 ",10.6,150.5
929,岐阜県,瑞穂市,岐阜県瑞穂市,一般市,"54,675",18,2016年4月,18,"385,000","330,000","308,000",0,212.5,232.5,445,15,," 5,272,190 "," 5,643,000 "," 96,594,053 ",5.6,103.2,"1,766.7",瑞穂市,市区,"53,974",18,2016年4月,18,"350,000","300,000","280,000",0,202.5,227.5,430,15,," 4,744,600 "," 5,130,000 "," 80,397,247 ",5.2,95.0
930,岐阜県,飛驒市,岐阜県飛驒市,一般市,"24,269",14,2016年2月,13,"370,000","300,000","270,000",0,202.5,232.5,435,15,," 4,590,675 "," 3,910,000 "," 66,479,775 ",11.1,161.1,"2,739.3",飛驒市,市区,"25,131",14,2016年2月,14,"370,000","300,000","270,000",0,192.5,232.5,425,15,," 4,559,625 "," 3,910,000 "," 77,000,667 ",10.7,155.6
931,岐阜県,本巣市,岐阜県本巣市,一般市,"34,412",16,2017年9月,16,"370,000","320,000","300,000",0,210,230,440,15,," 5,118,000 "," 4,890,000 "," 83,423,400 ",8.7,142.1,"2,424.3",本巣市,市区,"34,960",18,2009年9月,18,"350,000","300,000","270,000",0,200,225,425,15,," 4,559,625 "," 4,970,000 "," 77,000,667 ",7.7,142.2
932,岐阜県,郡上市,岐阜県郡上市,一般市,"41,942",18,2012年4月,18,"390,000","340,000","310,000",0,202.5,227.5,430,15,," 5,252,950 "," 5,690,000 "," 96,417,050 ",7.4,135.7,"2,298.8",郡上市,市区,"43,299",18,2012年4月,18,"390,000","340,000","310,000",0,202.5,217.5,420,15,," 5,217,300 "," 5,690,000 "," 87,807,159 ",7.2,131.4
933,岐阜県,下呂市,岐阜県下呂市,一般市,"32,573",14,2016年4月,14,"370,000","300,000","270,000",0,222.5,222.5,445,15,," 4,621,725 "," 3,910,000 "," 66,929,425 ",8.3,120.0,"2,054.8",下呂市,市区,"33,803",14,2016年4月,14,"370,000","300,000","270,000",0,202.5,227.5,430,15,," 4,575,150 "," 3,910,000 "," 77,525,917 ",8.0,115.7
934,岐阜県,海津市,岐阜県海津市,一般市,"34,680",15,2013年9月,15,"343,000","314,000","294,000",0,202.5,217.5,420,15,," 4,948,020 "," 4,479,000 "," 75,381,570 ",8.5,129.2,"2,173.6",海津市,市区,"35,695",15,2013年9月,14,"343,000","314,000","294,000",0,202.5,217.5,420,15,," 4,948,020 "," 4,479,000 "," 83,275,177 ",8.2,125.5
935,岐阜県,岐南町,岐阜県岐南町,町村,"25,551",10,?,10,"330,000","270,000","250,000",?,?,?,?,?,,#VALUE!," 2,600,000 ",#VALUE!,9.8,101.8,#VALUE!,岐南町,町村,"25,099",10,?,10,"330,000","270,000","250,000",?,?,?,?,?,,#VALUE!," 2,600,000 ",#VALUE!,10.0,103.6
936,岐阜県,笠松町,岐阜県笠松町,町村,"22,339",10,?,10,"300,000","260,000","240,000",?,?,?,?,?,,#VALUE!," 2,480,000 ",#VALUE!,10.7,111.0,#VALUE!,笠松町,町村,"22,564",10,?,10,"300,000","260,000","240,000",?,?,?,?,?,,#VALUE!," 2,480,000 ",#VALUE!,10.6,109.9
937,岐阜県,養老町,岐阜県養老町,町村,"29,253",13,?,13,"320,000","285,000","265,000",?,?,?,?,?,,#VALUE!," 3,520,000 ",#VALUE!,9.1,120.3,#VALUE!,養老町,町村,"30,254",13,?,13,"320,000","285,000","265,000",?,?,?,?,?,,#VALUE!," 3,520,000 ",#VALUE!,8.8,116.3
938,岐阜県,垂井町,岐阜県垂井町,町村,"27,553",13,?,13,"290,000","250,000","235,000",?,?,?,?,?,,#VALUE!," 3,125,000 ",#VALUE!,8.5,113.4,#VALUE!,垂井町,町村,"27,962",13,?,13,"290,000","250,000","235,000",?,?,?,?,?,,#VALUE!," 3,125,000 ",#VALUE!,8.4,111.8
939,岐阜県,関ケ原町,岐阜県関ケ原町,町村,"7,137",9,?,9,"205,000","168,000","160,000",?,?,?,?,?,,#VALUE!," 1,493,000 ",#VALUE!,22.4,209.2,#VALUE!,関ケ原町,町村,"7,467",9,?,9,"205,000","168,000","160,000",?,?,?,?,?,,#VALUE!," 1,493,000 ",#VALUE!,21.4,199.9
940,岐阜県,神戸町,岐阜県神戸町,町村,"19,419",10,?,10,"297,000","280,000","266,000",?,?,?,?,?,,#VALUE!," 2,705,000 ",#VALUE!,13.7,139.3,#VALUE!,神戸町,町村,"19,687",10,?,10,"297,000","280,000","266,000",?,?,?,?,?,,#VALUE!," 2,705,000 ",#VALUE!,13.5,137.4
941,岐阜県,輪之内町,岐阜県輪之内町,町村,"9,741",9,?,8,"260,000","215,000","205,000",?,?,?,?,?,,#VALUE!," 1,910,000 ",#VALUE!,21.0,196.1,#VALUE!,輪之内町,町村,"9,907",9,?,9,"230,000","200,000","190,000",?,?,?,?,?,,#VALUE!," 1,760,000 ",#VALUE!,19.2,177.7
942,岐阜県,安八町,岐阜県安八町,町村,"15,072",10,?,10,"305,000","264,000","243,000",?,?,?,?,?,,#VALUE!," 2,513,000 ",#VALUE!,16.1,166.7,#VALUE!,安八町,町村,"15,243",10,?,10,"305,000","264,000","243,000",?,?,?,?,?,,#VALUE!," 2,513,000 ",#VALUE!,15.9,164.9
943,岐阜県,揖斐川町,岐阜県揖斐川町,町村,"21,458",16,?,15,"300,000","260,000","250,000",?,?,?,?,?,,#VALUE!," 4,060,000 ",#VALUE!,11.7,189.2,#VALUE!,揖斐川町,町村,"22,301",16,?,16,"300,000","260,000","250,000",?,?,?,?,?,,#VALUE!," 4,060,000 ",#VALUE!,11.2,182.1
944,岐阜県,大野町,岐阜県大野町,町村,"23,190",10,?,10,"310,000","272,000","256,000",?,?,?,?,?,,#VALUE!," 2,630,000 ",#VALUE!,11.0,113.4,#VALUE!,大野町,町村,"23,587",10,?,10,"310,000","272,000","256,000",?,?,?,?,?,,#VALUE!," 2,630,000 ",#VALUE!,10.9,111.5
945,岐阜県,池田町,岐阜県池田町,町村,"24,048",10,?,10,"310,000","285,000","265,000",?,?,?,?,?,,#VALUE!," 2,715,000 ",#VALUE!,11.0,112.9,#VALUE!,池田町,町村,"24,487",10,?,10,"310,000","285,000","265,000",?,?,?,?,?,,#VALUE!," 2,715,000 ",#VALUE!,10.8,110.9
946,岐阜県,北方町,岐阜県北方町,町村,"18,457",10,?,9,"290,000","250,000","240,000",?,?,?,?,?,,#VALUE!," 2,460,000 ",#VALUE!,13.0,133.3,#VALUE!,北方町,町村,"18,315",10,?,9,"290,000","250,000","240,000",?,?,?,?,?,,#VALUE!," 2,460,000 ",#VALUE!,13.1,134.3
947,岐阜県,坂祝町,岐阜県坂祝町,町村,"8,191",10,?,10,"280,000","210,000","190,000",?,?,?,?,?,,#VALUE!," 2,010,000 ",#VALUE!,23.2,245.4,#VALUE!,坂祝町,町村,"8,204",10,?,10,"280,000","210,000","190,000",?,?,?,?,?,,#VALUE!," 2,010,000 ",#VALUE!,23.2,245.0
948,岐阜県,富加町,岐阜県富加町,町村,"5,732",8,?,7,"270,000","205,000","185,000",?,?,?,?,?,,#VALUE!," 1,585,000 ",#VALUE!,32.3,276.5,#VALUE!,富加町,町村,"5,695",8,?,8,"270,000","205,000","185,000",?,?,?,?,?,,#VALUE!," 1,585,000 ",#VALUE!,32.5,278.3
949,岐阜県,川辺町,岐阜県川辺町,町村,"10,310",9,?,9,"266,200","206,900","190,900",?,?,?,?,?,,#VALUE!," 1,809,400 ",#VALUE!,18.5,175.5,#VALUE!,川辺町,町村,"10,488",9,?,9,"266,200","206,900","190,900",?,?,?,?,?,,#VALUE!," 1,809,400 ",#VALUE!,18.2,172.5
950,岐阜県,七宗町,岐阜県七宗町,町村,"3,855",8,?,8,"255,000","215,000","195,000",?,?,?,?,?,,#VALUE!," 1,640,000 ",#VALUE!,50.6,425.4,#VALUE!,七宗町,町村,"4,076",8,?,8,"255,000","215,000","195,000",?,?,?,?,?,,#VALUE!," 1,640,000 ",#VALUE!,47.8,402.4
951,岐阜県,八百津町,岐阜県八百津町,町村,"11,083",10,?,9,"300,000","230,000","220,000",?,?,?,?,?,,#VALUE!," 2,290,000 ",#VALUE!,19.9,206.6,#VALUE!,八百津町,町村,"11,511",10,?,9,"300,000","230,000","220,000",?,?,?,?,?,,#VALUE!," 2,290,000 ",#VALUE!,19.1,198.9
952,岐阜県,白川町,岐阜県白川町,町村,"8,374",9,?,9,"280,000","225,000","215,000",?,?,?,?,?,,#VALUE!," 2,010,000 ",#VALUE!,25.7,240.0,#VALUE!,白川町,町村,"8,799",9,?,9,"265,500","211,500","193,500",?,?,?,?,?,,#VALUE!," 1,831,500 ",#VALUE!,22.0,208.1
953,岐阜県,東白川村,岐阜県東白川村,町村,"2,301",7,?,7,"265,000","195,000","180,000",?,?,?,?,?,,#VALUE!," 1,360,000 ",#VALUE!,78.2,591.0,#VALUE!,東白川村,町村,"2,398",7,?,7,"265,000","195,000","180,000",?,?,?,?,?,,#VALUE!," 1,360,000 ",#VALUE!,75.1,567.1
954,岐阜県,御嵩町,岐阜県御嵩町,町村,"18,417",12,?,12,"300,000","245,000","220,000",?,?,?,?,?,,#VALUE!," 2,745,000 ",#VALUE!,11.9,149.0,#VALUE!,御嵩町,町村,"18,702",12,?,12,"300,000","245,000","220,000",?,?,?,?,?,,#VALUE!," 2,745,000 ",#VALUE!,11.8,146.8
955,岐阜県,白川村,岐阜県白川村,町村,"1,633",7,?,7,"260,000","200,000","180,000",?,?,?,?,?,,#VALUE!," 1,360,000 ",#VALUE!,110.2,832.8,#VALUE!,白川村,町村,"1,666",7,?,7,"260,000","200,000","180,000",?,?,?,?,?,,#VALUE!," 1,360,000 ",#VALUE!,108.0,816.3
956,静岡県,静岡市,静岡市,政令指定都市,"702,395",48,2013年3月,47,"824,000","735,000","663,000",0,210,225,435,20,," 11,416,860 "," 32,057,000 "," 552,021,540 ",0.9,45.6,785.9,静岡市葵区,政令指定都市,"709,041",48,2013年3月,47,"824,000","735,000","663,000",0,200,215,415,20,," 11,257,740 "," 32,057,000 "," 191,156,425 ",0.9,45.2
957,静岡県,浜松市,浜松市,政令指定都市,"804,780",46,2011年4月,45,"803,000","717,000","648,000",0,225,239.0,463.5,0,," 10,779,480 "," 30,032,000 "," 499,582,320 ",0.8,37.3,620.8,浜松市中区,政令指定都市,"807,893",46,2011年4月,46,"803,000","717,000","648,000",0,217,231.5,448.5,0,," 10,682,280 "," 30,032,000 "," 176,097,386 ",0.8,37.2
958,静岡県,沼津市,静岡県沼津市,一般市,"195,986",28,2011年4月,25,"600,000","537,000","493,000",0,212.5,232.5,445,20,," 8,548,620 "," 13,955,000 "," 241,979,700 ",2.5,71.2,"1,234.7",沼津市,市区,"199,006",28,2011年4月,28,"600,000","537,000","493,000",0,202.5,217.5,420,20,," 8,400,720 "," 13,955,000 "," 143,148,269 ",2.5,70.1
959,静岡県,熱海市,静岡県熱海市,一般市,"37,042",15,2015年4月,15,"465,000","425,000","390,000",0,212.5,232.5,445,15,," 6,675,825 "," 5,960,000 "," 102,020,300 ",10.5,160.9,"2,754.2",熱海市,市区,"37,733",15,2015年4月,14,"465,000","425,000","390,000",0,202.5,227.5,430,15,," 6,608,550 "," 5,960,000 "," 111,981,880 ",10.3,158.0
960,静岡県,三島市,静岡県三島市,一般市,"110,352",22,2015年4月,22,"495,000","435,000","410,000",0,150,190,340,20,," 6,592,800 "," 9,130,000 "," 146,810,400 ",3.7,82.7,"1,330.4",三島市,市区,"111,410",22,2015年4月,22,"495,000","435,000","410,000",0,150,190,340,20,," 6,592,800 "," 9,130,000 "," 106,012,224 ",3.7,81.9
961,静岡県,富士宮市,静岡県富士宮市,一般市,"132,961",22,2006年12月,22,"495,000","441,000","421,000",0,222.5,222.5,445,20,," 7,300,140 "," 9,356,000 "," 162,233,040 ",3.2,70.4,"1,220.2",富士宮市,市区,"134,176",22,2006年12月,22,"495,000","441,000","421,000",0,202.5,227.5,430,20,," 7,224,360 "," 9,356,000 "," 123,970,018 ",3.1,69.7
